TABLE:  Element Forces - Columns,,,,,,,,,,,,,,
Story,Column,Unique Name,Output Case,Case Type,Station,P,V2,V3,T,M2,M3,Element,Elem Station,Location
,,,,,m,kN,kN,kN,kN-m,kN-m,kN-m,,m,
Roof,C134,312,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.0171,0.0213,0.0039,-0.0017,-0.0082,-0.0034,312,3.225,
Roof,C135,313,Gk,LinStatic,0,-30.03,-21.9857,20.315,0.7681,25.5576,-51.5929,313,0,
Roof,C135,313,Gk,LinStatic,1.6125,-21.1612,-21.9857,20.315,0.7681,-7.2003,-16.141,313,1.6125,
Roof,C135,313,Gk,LinStatic,3.225,-12.2925,-21.9857,20.315,0.7681,-39.9583,19.3109,313,3.225,
Roof,C135,313,Qk,LinStatic,0,1.2138,0.3297,1.7378,0.0487,2.5432,-0.6076,313,0,
Roof,C135,313,Qk,LinStatic,1.6125,1.2138,0.3297,1.7378,0.0487,-0.259,-1.1393,313,1.6125,
Roof,C135,313,Qk,LinStatic,3.225,1.2138,0.3297,1.7378,0.0487,-3.0612,-1.6709,313,3.225,
Roof,C135,313,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,1.2581,0.5846,1.7408,0.051,2.5467,-0.2788,313,0,
Roof,C135,313,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,1.2581,0.5846,1.7408,0.051,-0.2603,-1.2214,313,1.6125,
Roof,C135,313,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,1.2581,0.5846,1.7408,0.051,-3.0673,-2.164,313,3.225,
Roof,C135,313,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0443,-0.2548,-0.003,-0.0024,-0.0035,-0.3288,313,0,
Roof,C135,313,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,-0.0443,-0.2548,-0.003,-0.0024,0.0013,0.0821,313,1.6125,
Roof,C135,313,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.0443,-0.2548,-0.003,-0.0024,0.0061,0.493,313,3.225,
Roof,C136,314,Gk,LinStatic,0,-31.4808,95.0516,21.7129,0.7681,29.1424,141.3614,314,0,
Roof,C136,314,Gk,LinStatic,1.6125,-22.6121,95.0516,21.7129,0.7681,-5.8696,-11.9093,314,1.6125,
Roof,C136,314,Gk,LinStatic,3.225,-13.7433,95.0516,21.7129,0.7681,-40.8816,-165.18,314,3.225,
Roof,C136,314,Qk,LinStatic,0,-0.0734,8.6092,2.0403,0.0487,3.0886,12.3727,314,0,
Roof,C136,314,Qk,LinStatic,1.6125,-0.0734,8.6092,2.0403,0.0487,-0.2013,-1.5096,314,1.6125,
Roof,C136,314,Qk,LinStatic,3.225,-0.0734,8.6092,2.0403,0.0487,-3.4912,-15.3918,314,3.225,
Roof,C136,314,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-0.371,8.7508,2.0702,0.051,3.1215,12.5784,314,0,
Roof,C136,314,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-0.371,8.7508,2.0702,0.051,-0.2167,-1.5323,314,1.6125,
Roof,C136,314,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-0.371,8.7508,2.0702,0.051,-3.5548,-15.643,314,3.225,
Roof,C136,314,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.2976,-0.1417,-0.0299,-0.0024,-0.0329,-0.2057,314,0,
Roof,C136,314,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,0.2976,-0.1417,-0.0299,-0.0024,0.0154,0.0227,314,1.6125,
Roof,C136,314,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,0.2976,-0.1417,-0.0299,-0.0024,0.0636,0.2512,314,3.225,
Roof,C137,315,Gk,LinStatic,0,-75.7212,-85.2966,24.0973,-0.7845,32.0373,-101.0118,315,0,
Roof,C137,315,Gk,LinStatic,1.6125,-66.8525,-85.2966,24.0973,-0.7845,-6.8195,36.529,315,1.6125,
Roof,C137,315,Gk,LinStatic,3.225,-57.9837,-85.2966,24.0973,-0.7845,-45.6763,174.0697,315,3.225,
Roof,C137,315,Qk,LinStatic,0,-6.2037,-7.9866,2.4061,-0.0555,3.537,-8.056,315,0,
Roof,C137,315,Qk,LinStatic,1.6125,-6.2037,-7.9866,2.4061,-0.0555,-0.3428,4.8223,315,1.6125,
Roof,C137,315,Qk,LinStatic,3.225,-6.2037,-7.9866,2.4061,-0.0555,-4.2226,17.7007,315,3.225,
Roof,C137,315,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-6.0533,-7.9096,2.3855,-0.0534,3.5049,-8.0279,315,0,
Roof,C137,315,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-6.0533,-7.9096,2.3855,-0.0534,-0.3417,4.7263,315,1.6125,
Roof,C137,315,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-6.0533,-7.9096,2.3855,-0.0534,-4.1883,17.4804,315,3.225,
Roof,C137,315,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.1504,-0.077,0.0206,-0.0021,0.0321,-0.0281,315,0,
Roof,C137,315,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,-0.1504,-0.077,0.0206,-0.0021,-0.0011,0.096,315,1.6125,
Roof,C137,315,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.1504,-0.077,0.0206,-0.0021,-0.0343,0.2202,315,3.225,
Roof,C138,316,Gk,LinStatic,0,-13.492,26.9365,18.9975,-0.7845,23.3541,96.7402,316,0,
Roof,C138,316,Gk,LinStatic,1.6125,-4.6232,26.9365,18.9975,-0.7845,-7.2794,53.3051,316,1.6125,
Roof,C138,316,Gk,LinStatic,3.225,4.2455,26.9365,18.9975,-0.7845,-37.9129,9.8699,316,3.225,
Roof,C138,316,Qk,LinStatic,0,3.5327,-0.4251,1.5263,-0.0555,2.1904,5.657,316,0,
Roof,C138,316,Qk,LinStatic,1.6125,3.5327,-0.4251,1.5263,-0.0555,-0.2707,6.3425,316,1.6125,
Roof,C138,316,Qk,LinStatic,3.225,3.5327,-0.4251,1.5263,-0.0555,-2.7319,7.028,316,3.225,
Roof,C138,316,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,3.4255,-0.3494,1.5345,-0.0534,2.2006,5.6181,316,0,
Roof,C138,316,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,3.4255,-0.3494,1.5345,-0.0534,-0.2738,6.1815,316,1.6125,
Roof,C138,316,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,3.4255,-0.3494,1.5345,-0.0534,-2.7482,6.745,316,3.225,
Roof,C138,316,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1072,-0.0757,-0.0082,-0.0021,-0.0102,0.0389,316,0,
Roof,C138,316,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,0.1072,-0.0757,-0.0082,-0.0021,0.003,0.161,316,1.6125,
Roof,C138,316,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,0.1072,-0.0757,-0.0082,-0.0021,0.0163,0.283,316,3.225,
Roof,C139,1917,Gk,LinStatic,0,-82.5931,-6.4856,8.1964,-0.2164,1.1463,4.4012,1917,0,
Roof,C139,1917,Gk,LinStatic,1.6125,-76.2439,-6.4856,8.1964,-0.2164,-12.0704,14.8593,1917,1.6125,
Roof,C139,1917,Gk,LinStatic,3.225,-69.8947,-6.4856,8.1964,-0.2164,-25.2871,25.3173,1917,3.225,
Roof,C139,1917,Qk,LinStatic,0,-2.3073,-0.3907,-0.0622,-0.0931,-0.153,0.1061,1917,0,
Roof,C139,1917,Qk,LinStatic,1.6125,-2.3073,-0.3907,-0.0622,-0.0931,-0.0527,0.7362,1917,1.6125,
Roof,C139,1917,Qk,LinStatic,3.225,-2.3073,-0.3907,-0.0622,-0.0931,0.0475,1.3663,1917,3.225,
Roof,C139,1917,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-2.2922,-0.374,-0.0502,-0.0824,-0.1498,0.1084,1917,0,
Roof,C139,1917,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-2.2922,-0.374,-0.0502,-0.0824,-0.0689,0.7114,1917,1.6125,
Roof,C139,1917,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-2.2922,-0.374,-0.0502,-0.0824,0.012,1.3145,1917,3.225,
Roof,C139,1917,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0151,-0.0168,-0.012,-0.0106,-0.0031,-0.0023,1917,0,
Roof,C139,1917,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,-0.0151,-0.0168,-0.012,-0.0106,0.0162,0.0247,1917,1.6125,
Roof,C139,1917,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.0151,-0.0168,-0.012,-0.0106,0.0356,0.0518,1917,3.225,
Roof,C140,1918,Gk,LinStatic,0,-335.8075,61.2234,-1.3674,-0.1728,-8.1127,53.028,1918,0,
Roof,C140,1918,Gk,LinStatic,1.6375,-321.4794,61.2234,-1.3674,-0.1728,-5.8735,-47.2252,1918,1.6375,
Roof,C140,1918,Gk,LinStatic,3.275,-307.1513,61.2234,-1.3674,-0.1728,-3.6343,-147.4785,1918,3.275,
Roof,C140,1918,Qk,LinStatic,0,-21.0394,4.1695,-0.0998,-0.1804,-0.3676,5.0682,1918,0,
Roof,C140,1918,Qk,LinStatic,1.6375,-21.0394,4.1695,-0.0998,-0.1804,-0.2042,-1.7593,1918,1.6375,
Roof,C140,1918,Qk,LinStatic,3.275,-21.0394,4.1695,-0.0998,-0.1804,-0.0408,-8.5869,1918,3.275,
Roof,C140,1918,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-21.0328,4.1361,-0.0517,-0.1578,-0.304,4.8231,1918,0,
Roof,C140,1918,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-21.0328,4.1361,-0.0517,-0.1578,-0.2193,-1.9497,1918,1.6375,
Roof,C140,1918,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-21.0328,4.1361,-0.0517,-0.1578,-0.1346,-8.7225,1918,3.275,
Roof,C140,1918,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0066,0.0334,-0.0481,-0.0226,-0.0636,0.2451,1918,0,
Roof,C140,1918,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,-0.0066,0.0334,-0.0481,-0.0226,0.0151,0.1904,1918,1.6375,
Roof,C140,1918,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,-0.0066,0.0334,-0.0481,-0.0226,0.0938,0.1357,1918,3.275,
Roof,C141,1919,Gk,LinStatic,0,-291.1919,-24.0178,1.6243,-0.0564,3.2096,-38.4574,1919,0,
Roof,C141,1919,Gk,LinStatic,1.6375,-286.1771,-24.0178,1.6243,-0.0564,0.5498,0.8718,1919,1.6375,
Roof,C141,1919,Gk,LinStatic,3.275,-281.1622,-24.0178,1.6243,-0.0564,-2.1101,40.2009,1919,3.275,
Roof,C141,1919,Qk,LinStatic,0,-21.0471,-2.0616,0.0828,-0.0589,0.2427,-3.3796,1919,0,
Roof,C141,1919,Qk,LinStatic,1.6375,-21.0471,-2.0616,0.0828,-0.0589,0.107,-0.0037,1919,1.6375,
Roof,C141,1919,Qk,LinStatic,3.275,-21.0471,-2.0616,0.0828,-0.0589,-0.0286,3.3721,1919,3.275,
Roof,C141,1919,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-20.969,-2.0054,0.1285,-0.0515,0.3052,-3.293,1919,0,
Roof,C141,1919,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-20.969,-2.0054,0.1285,-0.0515,0.0948,-0.009,1919,1.6375,
Roof,C141,1919,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-20.969,-2.0054,0.1285,-0.0515,-0.1156,3.2749,1919,3.275,
Roof,C141,1919,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0782,-0.0561,-0.0457,-0.0074,-0.0625,-0.0866,1919,0,
Roof,C141,1919,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,-0.0782,-0.0561,-0.0457,-0.0074,0.0122,0.0053,1919,1.6375,
Roof,C141,1919,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,-0.0782,-0.0561,-0.0457,-0.0074,0.087,0.0972,1919,3.275,
Roof,C142,1920,Gk,LinStatic,0,-57.9368,28.0267,-1.963,-0.0901,-2.6683,47.2823,1920,0,
Roof,C142,1920,Gk,LinStatic,1.2125,-53.1626,28.0267,-1.963,-0.0901,-0.2882,13.2999,1920,1.2125,
Roof,C142,1920,Gk,LinStatic,2.425,-48.3883,28.0267,-1.963,-0.0901,2.0918,-20.6824,1920,2.425,
Roof,C142,1920,Qk,LinStatic,0,-2.2711,1.8232,-0.069,-0.0941,-0.053,3.0629,1920,0,
Roof,C142,1920,Qk,LinStatic,1.2125,-2.2711,1.8232,-0.069,-0.0941,0.0306,0.8523,1920,1.2125,
Roof,C142,1920,Qk,LinStatic,2.425,-2.2711,1.8232,-0.069,-0.0941,0.1143,-1.3583,1920,2.425,
Roof,C142,1920,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-2.4123,1.9068,-0.0595,-0.0823,-0.0358,3.2001,1920,0,
Roof,C142,1920,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.2125,-2.4123,1.9068,-0.0595,-0.0823,0.0363,0.888,1920,1.2125,
Roof,C142,1920,"Qk_Cat.A,B,C,D,F,H",LinStatic,2.425,-2.4123,1.9068,-0.0595,-0.0823,0.1084,-1.424,1920,2.425,
Roof,C142,1920,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1412,-0.0836,-0.0095,-0.0118,-0.0172,-0.1372,1920,0,
Roof,C142,1920,"Qk_Cat.E,Partition,NR Live",LinStatic,1.2125,0.1412,-0.0836,-0.0095,-0.0118,-0.0057,-0.0357,1920,1.2125,
Roof,C142,1920,"Qk_Cat.E,Partition,NR Live",LinStatic,2.425,0.1412,-0.0836,-0.0095,-0.0118,0.0059,0.0657,1920,2.425,
Roof,C143,1921,Gk,LinStatic,0,-50.1513,13.341,-23.1603,-0.0901,-37.665,19.8763,1921,0,
Roof,C143,1921,Gk,LinStatic,1.2125,-45.3771,13.341,-23.1603,-0.0901,-9.583,3.7004,1921,1.2125,
Roof,C143,1921,Gk,LinStatic,2.425,-40.6029,13.341,-23.1603,-0.0901,18.4989,-12.4755,1921,2.425,
Roof,C143,1921,Qk,LinStatic,0,-0.6761,1.1942,-1.0036,-0.0941,-1.3645,1.9737,1921,0,
Roof,C143,1921,Qk,LinStatic,1.2125,-0.6761,1.1942,-1.0036,-0.0941,-0.1476,0.5257,1921,1.2125,
Roof,C143,1921,Qk,LinStatic,2.425,-0.6761,1.1942,-1.0036,-0.0941,1.0693,-0.9222,1921,2.425,
Roof,C143,1921,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-0.662,1.2907,-1.0341,-0.0823,-1.4079,2.1276,1921,0,
Roof,C143,1921,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.2125,-0.662,1.2907,-1.0341,-0.0823,-0.154,0.5627,1921,1.2125,
Roof,C143,1921,"Qk_Cat.A,B,C,D,F,H",LinStatic,2.425,-0.662,1.2907,-1.0341,-0.0823,1.0998,-1.0023,1921,2.425,
Roof,C143,1921,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0141,-0.0965,0.0305,-0.0118,0.0435,-0.1539,1921,0,
Roof,C143,1921,"Qk_Cat.E,Partition,NR Live",LinStatic,1.2125,-0.0141,-0.0965,0.0305,-0.0118,0.0065,-0.0369,1921,1.2125,
Roof,C143,1921,"Qk_Cat.E,Partition,NR Live",LinStatic,2.425,-0.0141,-0.0965,0.0305,-0.0118,-0.0305,0.08,1921,2.425,
Roof,C144,1922,Gk,LinStatic,0,-90.3926,-22.0661,2.5424,-0.0564,3.4402,-29.9449,1922,0,
Roof,C144,1922,Gk,LinStatic,1.6125,-85.4543,-22.0661,2.5424,-0.0564,-0.6593,5.6367,1922,1.6125,
Roof,C144,1922,Gk,LinStatic,3.225,-80.5161,-22.0661,2.5424,-0.0564,-4.7589,41.2184,1922,3.225,
Roof,C144,1922,Qk,LinStatic,0,-4.0816,-2.4911,1.4207,-0.0589,2.0636,-3.948,1922,0,
Roof,C144,1922,Qk,LinStatic,1.6125,-4.0816,-2.4911,1.4207,-0.0589,-0.2273,0.0689,1922,1.6125,
Roof,C144,1922,Qk,LinStatic,3.225,-4.0816,-2.4911,1.4207,-0.0589,-2.5182,4.0859,1922,3.225,
Roof,C144,1922,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-4.0771,-2.4692,1.3528,-0.0515,1.9722,-3.9207,1922,0,
Roof,C144,1922,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-4.0771,-2.4692,1.3528,-0.0515,-0.2093,0.0609,1922,1.6125,
Roof,C144,1922,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-4.0771,-2.4692,1.3528,-0.0515,-2.3907,4.0425,1922,3.225,
Roof,C144,1922,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0046,-0.0219,0.0679,-0.0074,0.0915,-0.0273,1922,0,
Roof,C144,1922,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,-0.0046,-0.0219,0.0679,-0.0074,-0.018,0.008,1922,1.6125,
Roof,C144,1922,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.0046,-0.0219,0.0679,-0.0074,-0.1275,0.0433,1922,3.225,
Roof,C145,1923,Gk,LinStatic,0,-131.9177,-20.5338,7.0444,-0.0564,10.8949,-29.5223,1923,0,
Roof,C145,1923,Gk,LinStatic,1.6125,-126.9794,-20.5338,7.0444,-0.0564,-0.4642,3.5885,1923,1.6125,
Roof,C145,1923,Gk,LinStatic,3.225,-122.0411,-20.5338,7.0444,-0.0564,-11.8233,36.6992,1923,3.225,
Roof,C145,1923,Qk,LinStatic,0,-8.277,-2.6835,1.4041,-0.0589,2.2529,-4.6707,1923,0,
Roof,C145,1923,Qk,LinStatic,1.6125,-8.277,-2.6835,1.4041,-0.0589,-0.0112,-0.3436,1923,1.6125,
Roof,C145,1923,Qk,LinStatic,3.225,-8.277,-2.6835,1.4041,-0.0589,-2.2752,3.9835,1923,3.225,
Roof,C145,1923,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-8.2708,-2.6616,1.332,-0.0515,2.1385,-4.6404,1923,0,
Roof,C145,1923,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-8.2708,-2.6616,1.332,-0.0515,-0.0094,-0.3486,1923,1.6125,
Roof,C145,1923,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-8.2708,-2.6616,1.332,-0.0515,-2.1572,3.9431,1923,3.225,
Roof,C145,1923,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0061,-0.0219,0.072,-0.0074,0.1143,-0.0303,1923,0,
Roof,C145,1923,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,-0.0061,-0.0219,0.072,-0.0074,-0.0018,0.005,1923,1.6125,
Roof,C145,1923,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.0061,-0.0219,0.072,-0.0074,-0.118,0.0404,1923,3.225,
Roof,C146,1924,Gk,LinStatic,0,-90.3938,-0.6109,8.6791,-0.0564,14.5885,-2.3308,1924,0,
Roof,C146,1924,Gk,LinStatic,1.6375,-85.379,-0.6109,8.6791,-0.0564,0.3764,-1.3305,1924,1.6375,
Roof,C146,1924,Gk,LinStatic,3.275,-80.3642,-0.6109,8.6791,-0.0564,-13.8357,-0.3303,1924,3.275,
Roof,C146,1924,Qk,LinStatic,0,-3.3612,-0.6925,1.1011,-0.0589,1.699,-1.5548,1924,0,
Roof,C146,1924,Qk,LinStatic,1.6375,-3.3612,-0.6925,1.1011,-0.0589,-0.1041,-0.4208,1924,1.6375,
Roof,C146,1924,Qk,LinStatic,3.275,-3.3612,-0.6925,1.1011,-0.0589,-1.9072,0.7132,1924,3.275,
Roof,C146,1924,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-3.3033,-0.6685,0.9828,-0.0515,1.5126,-1.5189,1924,0,
Roof,C146,1924,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-3.3033,-0.6685,0.9828,-0.0515,-0.0968,-0.4243,1924,1.6375,
Roof,C146,1924,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-3.3033,-0.6685,0.9828,-0.0515,-1.7061,0.6703,1924,3.275,
Roof,C146,1924,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0579,-0.024,0.1183,-0.0074,0.1864,-0.0358,1924,0,
Roof,C146,1924,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,-0.0579,-0.024,0.1183,-0.0074,-0.0073,0.0035,1924,1.6375,
Roof,C146,1924,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,-0.0579,-0.024,0.1183,-0.0074,-0.2011,0.0428,1924,3.275,
Roof,C147,1925,Gk,LinStatic,0,-91.5469,-4.1617,-4.7109,-0.2164,17.1947,15.19,1925,0,
Roof,C147,1925,Gk,LinStatic,1.6125,-85.1977,-4.1617,-4.7109,-0.2164,24.791,21.9007,1925,1.6125,
Roof,C147,1925,Gk,LinStatic,3.225,-78.8485,-4.1617,-4.7109,-0.2164,32.3873,28.6114,1925,3.225,
Roof,C147,1925,Qk,LinStatic,0,-6.426,-0.5322,-0.4818,-0.0931,1.7586,1.9426,1925,0,
Roof,C147,1925,Qk,LinStatic,1.6125,-6.426,-0.5322,-0.4818,-0.0931,2.5356,2.8008,1925,1.6125,
Roof,C147,1925,Qk,LinStatic,3.225,-6.426,-0.5322,-0.4818,-0.0931,3.3125,3.659,1925,3.225,
Roof,C147,1925,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-6.3523,-0.52,-0.4761,-0.0824,1.7377,1.8978,1925,0,
Roof,C147,1925,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-6.3523,-0.52,-0.4761,-0.0824,2.5054,2.7363,1925,1.6125,
Roof,C147,1925,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-6.3523,-0.52,-0.4761,-0.0824,3.2731,3.5747,1925,3.225,
Roof,C147,1925,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0737,-0.0123,-0.0057,-0.0106,0.0209,0.0448,1925,0,
Roof,C147,1925,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,-0.0737,-0.0123,-0.0057,-0.0106,0.0301,0.0646,1925,1.6125,
Roof,C147,1925,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,-0.0737,-0.0123,-0.0057,-0.0106,0.0394,0.0843,1925,3.225,
Roof,C148,1926,Gk,LinStatic,0,-107.7383,-51.7629,-11.4309,-0.0911,-17.7764,-92.1854,1926,0,
Roof,C148,1926,Gk,LinStatic,1.6125,-97.9827,-51.7629,-11.4309,-0.0911,0.656,-8.7178,1926,1.6125,
Roof,C148,1926,Gk,LinStatic,3.225,-88.2271,-51.7629,-11.4309,-0.0911,19.0883,74.7499,1926,3.225,
Roof,C148,1926,Qk,LinStatic,0,-4.8907,-3.0186,-0.8317,-0.0951,-1.433,-4.741,1926,0,
Roof,C148,1926,Qk,LinStatic,1.6125,-4.8907,-3.0186,-0.8317,-0.0951,-0.092,0.1265,1926,1.6125,
Roof,C148,1926,Qk,LinStatic,3.225,-4.8907,-3.0186,-0.8317,-0.0951,1.2491,4.994,1926,3.225,
Roof,C148,1926,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-4.9706,-3.083,-0.9064,-0.0832,-1.5488,-4.9529,1926,0,
Roof,C148,1926,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6125,-4.9706,-3.083,-0.9064,-0.0832,-0.0873,0.0185,1926,1.6125,
Roof,C148,1926,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.225,-4.9706,-3.083,-0.9064,-0.0832,1.3743,4.9899,1926,3.225,
Roof,C148,1926,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.0798,0.0644,0.0747,-0.0119,0.1158,0.2119,1926,0,
Roof,C148,1926,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6125,0.0798,0.0644,0.0747,-0.0119,-0.0047,0.108,1926,1.6125,
Roof,C148,1926,"Qk_Cat.E,Partition,NR Live",LinStatic,3.225,0.0798,0.0644,0.0747,-0.0119,-0.1252,0.0042,1926,3.225,
Level 13,C27,1888,Gk,LinStatic,0,-96.965,-6.4856,8.1964,-0.2164,31.0631,-19.2713,1888,0,
Level 13,C27,1888,Gk,LinStatic,1.825,-89.779,-6.4856,8.1964,-0.2164,16.1047,-7.435,1888,1.825,
Level 13,C27,1888,Gk,LinStatic,3.65,-82.5931,-6.4856,8.1964,-0.2164,1.1463,4.4012,1888,3.65,
Level 13,C27,1888,Qk,LinStatic,0,-2.3073,-0.3907,-0.0622,-0.0931,-0.3799,-1.3201,1888,0,
Level 13,C27,1888,Qk,LinStatic,1.825,-2.3073,-0.3907,-0.0622,-0.0931,-0.2664,-0.607,1888,1.825,
Level 13,C27,1888,Qk,LinStatic,3.65,-2.3073,-0.3907,-0.0622,-0.0931,-0.153,0.1061,1888,3.65,
Level 13,C27,1888,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-2.2922,-0.374,-0.0502,-0.0824,-0.3329,-1.2566,1888,0,
Level 13,C27,1888,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.825,-2.2922,-0.374,-0.0502,-0.0824,-0.2414,-0.5741,1888,1.825,
Level 13,C27,1888,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.65,-2.2922,-0.374,-0.0502,-0.0824,-0.1498,0.1084,1888,3.65,
Level 13,C27,1888,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0151,-0.0168,-0.012,-0.0106,-0.047,-0.0635,1888,0,
Level 13,C27,1888,"Qk_Cat.E,Partition,NR Live",LinStatic,1.825,-0.0151,-0.0168,-0.012,-0.0106,-0.025,-0.0329,1888,1.825,
Level 13,C27,1888,"Qk_Cat.E,Partition,NR Live",LinStatic,3.65,-0.0151,-0.0168,-0.012,-0.0106,-0.0031,-0.0023,1888,3.65,
Level 13,C29,1890,Gk,LinStatic,0,-574.9139,-13.9509,20.581,-0.2064,48.8437,-23.1028,1890,0,
Level 13,C29,1890,Gk,LinStatic,1.825,-569.3249,-13.9509,20.581,-0.2064,11.2834,2.3576,1890,1.825,
Level 13,C29,1890,Gk,LinStatic,3.65,-563.7358,-13.9509,20.581,-0.2064,-26.2768,27.818,1890,3.65,
Level 13,C29,1890,Qk,LinStatic,0,-55.2744,-1.3834,2.2037,-0.0577,5.3629,-2.3039,1890,0,
Level 13,C29,1890,Qk,LinStatic,1.825,-55.2744,-1.3834,2.2037,-0.0577,1.3411,0.2207,1890,1.825,
Level 13,C29,1890,Qk,LinStatic,3.65,-55.2744,-1.3834,2.2037,-0.0577,-2.6808,2.7453,1890,3.65,
Level 13,C29,1890,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-55.1567,-1.3304,2.2719,-0.0517,5.4985,-2.2049,1890,0,
Level 13,C29,1890,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.825,-55.1567,-1.3304,2.2719,-0.0517,1.3523,0.2232,1890,1.825,
Level 13,C29,1890,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.65,-55.1567,-1.3304,2.2719,-0.0517,-2.7939,2.6512,1890,3.65,
Level 13,C29,1890,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.1177,-0.0529,-0.0682,-0.006,-0.1356,-0.099,1890,0,
